size,density,noise_level,start,goal,bellman_ford_path,bellman_ford_cost
100,0.2,1.0,17,40,,inf
100,0.2,1.0,17,41,,inf
100,0.2,1.0,17,42,,inf
100,0.2,1.0,17,43,,inf
100,0.2,1.0,17,44,,inf
100,0.2,1.0,17,45,,inf
100,0.2,1.0,17,46,,inf
100,0.2,1.0,17,47,,inf
100,0.2,1.0,17,48,,inf
100,0.2,1.0,17,49,,inf
100,0.2,1.0,17,50,,inf
100,0.2,1.0,17,51,,inf
100,0.2,1.0,17,52,,inf
100,0.2,1.0,17,53,,inf
100,0.2,1.0,17,54,,inf
100,0.2,1.0,17,55,,inf
100,0.2,1.0,17,56,,inf
100,0.2,1.0,17,57,,inf
100,0.2,1.0,17,58,,inf
100,0.2,1.0,17,59,,inf
100,0.2,1.0,17,60,,inf
100,0.2,1.0,17,61,,inf
100,0.2,1.0,17,62,,inf
100,0.2,1.0,17,63,,inf
100,0.2,1.0,17,64,,inf
100,0.2,1.0,17,65,,inf
100,0.2,1.0,17,66,,inf
100,0.2,1.0,17,67,,inf
100,0.2,1.0,17,68,,inf
100,0.2,1.0,17,69,,inf
100,0.2,1.0,17,70,,inf
100,0.2,1.0,17,71,,inf
100,0.2,1.0,17,72,,inf
100,0.2,1.0,17,73,,inf
100,0.2,1.0,17,74,,inf
100,0.2,1.0,17,75,,inf
100,0.2,1.0,17,76,,inf
100,0.2,1.0,17,77,,inf
100,0.2,1.0,17,78,,inf
100,0.2,1.0,17,79,,inf
100,0.2,1.0,17,80,,inf
100,0.2,1.0,17,81,,inf
100,0.2,1.0,17,82,,inf
100,0.2,1.0,17,83,,inf
100,0.2,1.0,17,84,,inf
100,0.2,1.0,17,85,,inf
100,0.2,1.0,17,86,,inf
100,0.2,1.0,17,87,,inf
100,0.2,1.0,17,88,,inf
100,0.2,1.0,17,89,,inf
100,0.2,1.0,17,90,,inf
100,0.2,1.0,17,91,,inf
100,0.2,1.0,17,92,,inf
100,0.2,1.0,17,93,,inf
100,0.2,1.0,17,94,,inf
100,0.2,1.0,17,95,,inf
100,0.2,1.0,17,96,,inf
100,0.2,1.0,17,97,,inf
100,0.2,1.0,17,98,,inf
100,0.2,1.0,17,99,,inf
100,0.2,1.0,18,19,,inf
100,0.2,1.0,18,20,,inf
100,0.2,1.0,18,21,,inf
100,0.2,1.0,18,22,,inf
100,0.2,1.0,18,23,,inf
100,0.2,1.0,18,24,,inf
100,0.2,1.0,18,25,,inf
100,0.2,1.0,18,26,,inf
100,0.2,1.0,18,27,,inf
100,0.2,1.0,18,28,,inf
100,0.2,1.0,18,29,,inf
100,0.2,1.0,18,30,,inf
100,0.2,1.0,18,31,,inf
100,0.2,1.0,18,32,,inf
100,0.2,1.0,18,33,,inf
100,0.2,1.0,18,34,,inf
100,0.2,1.0,18,35,,inf
100,0.2,1.0,18,36,,inf
100,0.2,1.0,18,37,,inf
100,0.2,1.0,18,38,,inf
100,0.2,1.0,18,39,,inf
100,0.2,1.0,18,40,,inf
100,0.2,1.0,18,41,,inf
100,0.2,1.0,18,42,,inf
100,0.2,1.0,18,43,,inf
100,0.2,1.0,18,44,,inf
100,0.2,1.0,18,45,,inf
100,0.2,1.0,18,46,,inf
100,0.2,1.0,18,47,,inf
100,0.2,1.0,18,48,,inf
100,0.2,1.0,18,49,,inf
100,0.2,1.0,18,50,,inf
100,0.2,1.0,18,51,,inf
100,0.2,1.0,18,52,,inf
100,0.2,1.0,18,53,,inf
100,0.2,1.0,18,54,,inf
100,0.2,1.0,18,55,,inf
100,0.2,1.0,18,56,,inf
100,0.2,1.0,18,57,,inf
100,0.2,1.0,18,58,,inf
100,0.2,1.0,18,59,,inf
100,0.2,1.0,18,60,,inf
100,0.2,1.0,18,61,,inf
100,0.2,1.0,18,62,,inf
100,0.2,1.0,18,63,,inf
100,0.2,1.0,18,64,,inf
100,0.2,1.0,18,65,,inf
100,0.2,1.0,18,66,,inf
100,0.2,1.0,18,67,,inf
100,0.2,1.0,18,68,,inf
100,0.2,1.0,18,69,,inf
100,0.2,1.0,18,70,,inf
100,0.2,1.0,18,71,,inf
100,0.2,1.0,18,72,,inf
100,0.2,1.0,18,73,,inf
100,0.2,1.0,18,74,,inf
100,0.2,1.0,18,75,,inf
100,0.2,1.0,18,76,,inf
100,0.2,1.0,18,77,,inf
100,0.2,1.0,18,78,,inf
100,0.2,1.0,18,79,,inf
100,0.2,1.0,18,80,,inf
100,0.2,1.0,18,81,,inf
100,0.2,1.0,18,82,,inf
100,0.2,1.0,18,83,,inf
100,0.2,1.0,18,84,,inf
100,0.2,1.0,18,85,,inf
100,0.2,1.0,18,86,,inf
100,0.2,1.0,18,87,,inf
100,0.2,1.0,18,88,,inf
100,0.2,1.0,18,89,,inf
100,0.2,1.0,18,90,,inf
100,0.2,1.0,18,91,,inf
100,0.2,1.0,18,92,,inf
100,0.2,1.0,18,93,,inf
100,0.2,1.0,18,94,,inf
100,0.2,1.0,18,95,,inf
100,0.2,1.0,18,96,,inf
100,0.2,1.0,18,97,,inf
100,0.2,1.0,18,98,,inf
100,0.2,1.0,18,99,,inf
100,0.2,1.0,19,20,,inf
100,0.2,1.0,19,21,,inf
100,0.2,1.0,19,22,,inf
100,0.2,1.0,19,23,,inf
100,0.2,1.0,19,24,,inf
100,0.2,1.0,19,25,,inf
100,0.2,1.0,19,26,,inf
100,0.2,1.0,19,27,,inf
100,0.2,1.0,19,28,,inf
100,0.2,1.0,19,29,,inf
100,0.2,1.0,19,30,,inf
100,0.2,1.0,19,31,,inf
100,0.2,1.0,19,32,,inf
100,0.2,1.0,19,33,,inf
100,0.2,1.0,19,34,,inf
100,0.2,1.0,19,35,,inf
100,0.2,1.0,19,36,,inf
100,0.2,1.0,19,37,,inf
100,0.2,1.0,19,38,,inf
100,0.2,1.0,19,39,,inf
100,0.2,1.0,19,40,,inf
100,0.2,1.0,19,41,,inf
100,0.2,1.0,19,42,,inf
100,0.2,1.0,19,43,,inf
100,0.2,1.0,19,44,,inf
100,0.2,1.0,19,45,,inf
100,0.2,1.0,19,46,,inf
100,0.2,1.0,19,47,,inf
100,0.2,1.0,19,48,,inf
100,0.2,1.0,19,49,,inf
100,0.2,1.0,19,50,,inf
100,0.2,1.0,19,51,,inf
100,0.2,1.0,19,52,,inf
100,0.2,1.0,19,53,,inf
100,0.2,1.0,19,54,,inf
100,0.2,1.0,19,55,,inf
100,0.2,1.0,19,56,,inf
100,0.2,1.0,19,57,,inf
100,0.2,1.0,19,58,,inf
100,0.2,1.0,19,59,,inf
100,0.2,1.0,19,60,,inf
100,0.2,1.0,19,61,,inf
100,0.2,1.0,19,62,,inf
100,0.2,1.0,19,63,,inf
100,0.2,1.0,19,64,,inf
100,0.2,1.0,19,65,,inf
100,0.2,1.0,19,66,,inf
100,0.2,1.0,19,67,,inf
100,0.2,1.0,19,68,,inf
100,0.2,1.0,19,69,,inf
100,0.2,1.0,19,70,,inf
100,0.2,1.0,19,71,,inf
100,0.2,1.0,19,72,,inf
100,0.2,1.0,19,73,,inf
100,0.2,1.0,19,74,,inf
100,0.2,1.0,19,75,,inf
100,0.2,1.0,19,76,,inf
100,0.2,1.0,19,77,,inf
100,0.2,1.0,19,78,,inf
100,0.2,1.0,19,79,,inf
100,0.2,1.0,19,80,,inf
100,0.2,1.0,19,81,,inf
100,0.2,1.0,19,82,,inf
100,0.2,1.0,19,83,,inf
100,0.2,1.0,19,84,,inf
100,0.2,1.0,19,85,,inf
100,0.2,1.0,19,86,,inf
100,0.2,1.0,19,87,,inf
100,0.2,1.0,19,88,,inf
100,0.2,1.0,19,89,,inf
100,0.2,1.0,19,90,,inf
100,0.2,1.0,19,91,,inf
100,0.2,1.0,19,92,,inf
100,0.2,1.0,19,93,,inf
100,0.2,1.0,19,94,,inf
100,0.2,1.0,19,95,,inf
100,0.2,1.0,19,96,,inf
100,0.2,1.0,19,97,,inf
100,0.2,1.0,19,98,,inf
100,0.2,1.0,19,99,,inf
100,0.2,1.0,20,21,,inf
100,0.2,1.0,20,22,,inf
100,0.2,1.0,20,23,,inf
100,0.2,1.0,20,24,,inf
100,0.2,1.0,20,25,,inf
100,0.2,1.0,20,26,,inf
100,0.2,1.0,20,27,,inf
100,0.2,1.0,20,28,,inf
100,0.2,1.0,20,29,,inf
100,0.2,1.0,20,30,,inf
100,0.2,1.0,20,31,,inf
100,0.2,1.0,20,32,,inf
100,0.2,1.0,20,33,,inf
100,0.2,1.0,20,34,,inf
100,0.2,1.0,20,35,,inf
100,0.2,1.0,20,36,,inf
100,0.2,1.0,20,37,,inf
100,0.2,1.0,20,38,,inf
100,0.2,1.0,20,39,,inf
100,0.2,1.0,20,40,,inf
100,0.2,1.0,20,41,,inf
100,0.2,1.0,20,42,,inf
100,0.2,1.0,20,43,,inf
100,0.2,1.0,20,44,,inf
100,0.2,1.0,20,45,,inf
100,0.2,1.0,20,46,,inf
100,0.2,1.0,20,47,,inf
100,0.2,1.0,20,48,,inf
100,0.2,1.0,20,49,,inf
100,0.2,1.0,20,50,,inf
100,0.2,1.0,20,51,,inf
100,0.2,1.0,20,52,,inf
100,0.2,1.0,20,53,,inf
100,0.2,1.0,20,54,,inf
100,0.2,1.0,20,55,,inf
100,0.2,1.0,20,56,,inf
100,0.2,1.0,20,57,,inf
100,0.2,1.0,20,58,,inf
100,0.2,1.0,20,59,,inf
100,0.2,1.0,20,60,,inf
100,0.2,1.0,20,61,,inf
100,0.2,1.0,20,62,,inf
100,0.2,1.0,20,63,,inf
100,0.2,1.0,20,64,,inf
100,0.2,1.0,20,65,,inf
100,0.2,1.0,20,66,,inf
100,0.2,1.0,20,67,,inf
100,0.2,1.0,20,68,,inf
100,0.2,1.0,20,69,,inf
100,0.2,1.0,20,70,,inf
100,0.2,1.0,20,71,,inf
100,0.2,1.0,20,72,,inf
100,0.2,1.0,20,73,,inf
100,0.2,1.0,20,74,,inf
100,0.2,1.0,20,75,,inf
100,0.2,1.0,20,76,,inf
100,0.2,1.0,20,77,,inf
100,0.2,1.0,20,78,,inf
100,0.2,1.0,20,79,,inf
100,0.2,1.0,20,80,,inf
100,0.2,1.0,20,81,,inf
100,0.2,1.0,20,82,,inf
100,0.2,1.0,20,83,,inf
100,0.2,1.0,20,84,,inf
100,0.2,1.0,20,85,,inf
100,0.2,1.0,20,86,,inf
100,0.2,1.0,20,87,,inf
100,0.2,1.0,20,88,,inf
100,0.2,1.0,20,89,,inf
100,0.2,1.0,20,90,,inf
100,0.2,1.0,20,91,,inf
100,0.2,1.0,20,92,,inf
100,0.2,1.0,20,93,,inf
100,0.2,1.0,20,94,,inf
100,0.2,1.0,20,95,,inf
100,0.2,1.0,20,96,,inf
100,0.2,1.0,20,97,,inf
100,0.2,1.0,20,98,,inf
100,0.2,1.0,20,99,,inf
100,0.2,1.0,21,22,,inf
100,0.2,1.0,21,23,,inf
100,0.2,1.0,21,24,,inf
100,0.2,1.0,21,25,,inf
100,0.2,1.0,21,26,,inf
100,0.2,1.0,21,27,,inf
100,0.2,1.0,21,28,,inf
100,0.2,1.0,21,29,,inf
100,0.2,1.0,21,30,,inf
100,0.2,1.0,21,31,,inf
100,0.2,1.0,21,32,,inf
100,0.2,1.0,21,33,,inf
100,0.2,1.0,21,34,,inf
100,0.2,1.0,21,35,,inf
100,0.2,1.0,21,36,,inf
100,0.2,1.0,21,37,,inf
100,0.2,1.0,21,38,,inf
100,0.2,1.0,21,39,,inf
100,0.2,1.0,21,40,,inf
100,0.2,1.0,21,41,,inf
100,0.2,1.0,21,42,,inf
100,0.2,1.0,21,43,,inf
100,0.2,1.0,21,44,,inf
100,0.2,1.0,21,45,,inf
100,0.2,1.0,21,46,,inf
100,0.2,1.0,21,47,,inf
100,0.2,1.0,21,48,,inf
100,0.2,1.0,21,49,,inf
100,0.2,1.0,21,50,,inf
100,0.2,1.0,21,51,,inf
100,0.2,1.0,21,52,,inf
100,0.2,1.0,21,53,,inf
100,0.2,1.0,21,54,,inf
100,0.2,1.0,21,55,,inf
100,0.2,1.0,21,56,,inf
100,0.2,1.0,21,57,,inf
100,0.2,1.0,21,58,,inf
100,0.2,1.0,21,59,,inf
100,0.2,1.0,21,60,,inf
100,0.2,1.0,21,61,,inf
100,0.2,1.0,21,62,,inf
100,0.2,1.0,21,63,,inf
100,0.2,1.0,21,64,,inf
100,0.2,1.0,21,65,,inf
100,0.2,1.0,21,66,,inf
100,0.2,1.0,21,67,,inf
100,0.2,1.0,21,68,,inf
100,0.2,1.0,21,69,,inf
100,0.2,1.0,21,70,,inf
100,0.2,1.0,21,71,,inf
100,0.2,1.0,21,72,,inf
100,0.2,1.0,21,73,,inf
100,0.2,1.0,21,74,,inf
100,0.2,1.0,21,75,,inf
100,0.2,1.0,21,76,,inf
100,0.2,1.0,21,77,,inf
100,0.2,1.0,21,78,,inf
100,0.2,1.0,21,79,,inf
100,0.2,1.0,21,80,,inf
100,0.2,1.0,21,81,,inf
100,0.2,1.0,21,82,,inf
100,0.2,1.0,21,83,,inf
100,0.2,1.0,21,84,,inf
100,0.2,1.0,21,85,,inf
100,0.2,1.0,21,86,,inf
100,0.2,1.0,21,87,,inf
100,0.2,1.0,21,88,,inf
100,0.2,1.0,21,89,,inf
100,0.2,1.0,21,90,,inf
100,0.2,1.0,21,91,,inf
100,0.2,1.0,21,92,,inf
100,0.2,1.0,21,93,,inf
100,0.2,1.0,21,94,,inf
100,0.2,1.0,21,95,,inf
100,0.2,1.0,21,96,,inf
100,0.2,1.0,21,97,,inf
100,0.2,1.0,21,98,,inf
100,0.2,1.0,21,99,,inf
100,0.2,1.0,22,23,,inf
100,0.2,1.0,22,24,,inf
100,0.2,1.0,22,25,,inf
100,0.2,1.0,22,26,,inf
100,0.2,1.0,22,27,,inf
100,0.2,1.0,22,28,,inf
100,0.2,1.0,22,29,,inf
100,0.2,1.0,22,30,,inf
100,0.2,1.0,22,31,,inf
100,0.2,1.0,22,32,,inf
100,0.2,1.0,22,33,,inf
100,0.2,1.0,22,34,,inf
100,0.2,1.0,22,35,,inf
100,0.2,1.0,22,36,,inf
100,0.2,1.0,22,37,,inf
100,0.2,1.0,22,38,,inf
100,0.2,1.0,22,39,,inf
100,0.2,1.0,22,40,,inf
100,0.2,1.0,22,41,,inf
100,0.2,1.0,22,42,,inf
100,0.2,1.0,22,43,,inf
100,0.2,1.0,22,44,,inf
100,0.2,1.0,22,45,,inf
100,0.2,1.0,22,46,,inf
100,0.2,1.0,22,47,,inf
100,0.2,1.0,22,48,,inf
100,0.2,1.0,22,49,,inf
100,0.2,1.0,22,50,,inf
100,0.2,1.0,22,51,,inf
100,0.2,1.0,22,52,,inf
100,0.2,1.0,22,53,,inf
100,0.2,1.0,22,54,,inf
100,0.2,1.0,22,55,,inf
100,0.2,1.0,22,56,,inf
100,0.2,1.0,22,57,,inf
100,0.2,1.0,22,58,,inf
100,0.2,1.0,22,59,,inf
100,0.2,1.0,22,60,,inf
100,0.2,1.0,22,61,,inf
100,0.2,1.0,22,62,,inf
100,0.2,1.0,22,63,,inf
100,0.2,1.0,22,64,,inf
100,0.2,1.0,22,65,,inf
100,0.2,1.0,22,66,,inf
100,0.2,1.0,22,67,,inf
100,0.2,1.0,22,68,,inf
100,0.2,1.0,22,69,,inf
100,0.2,1.0,22,70,,inf
100,0.2,1.0,22,71,,inf
100,0.2,1.0,22,72,,inf
100,0.2,1.0,22,73,,inf
100,0.2,1.0,22,74,,inf
100,0.2,1.0,22,75,,inf
100,0.2,1.0,22,76,,inf
100,0.2,1.0,22,77,,inf
100,0.2,1.0,22,78,,inf
100,0.2,1.0,22,79,,inf
100,0.2,1.0,22,80,,inf
100,0.2,1.0,22,81,,inf
100,0.2,1.0,22,82,,inf
100,0.2,1.0,22,83,,inf
100,0.2,1.0,22,84,,inf
100,0.2,1.0,22,85,,inf
100,0.2,1.0,22,86,,inf
100,0.2,1.0,22,87,,inf
100,0.2,1.0,22,88,,inf
100,0.2,1.0,22,89,,inf
100,0.2,1.0,22,90,,inf
100,0.2,1.0,22,91,,inf
100,0.2,1.0,22,92,,inf
100,0.2,1.0,22,93,,inf
100,0.2,1.0,22,94,,inf
100,0.2,1.0,22,95,,inf
100,0.2,1.0,22,96,,inf
100,0.2,1.0,22,97,,inf
100,0.2,1.0,22,98,,inf
100,0.2,1.0,22,99,,inf
100,0.2,1.0,23,24,,inf
100,0.2,1.0,23,25,,inf
100,0.2,1.0,23,26,,inf
100,0.2,1.0,23,27,,inf
100,0.2,1.0,23,28,,inf
100,0.2,1.0,23,29,,inf
100,0.2,1.0,23,30,,inf
100,0.2,1.0,23,31,,inf
100,0.2,1.0,23,32,,inf
100,0.2,1.0,23,33,,inf
100,0.2,1.0,23,34,,inf
100,0.2,1.0,23,35,,inf
100,0.2,1.0,23,36,,inf
100,0.2,1.0,23,37,,inf
100,0.2,1.0,23,38,,inf
100,0.2,1.0,23,39,,inf
100,0.2,1.0,23,40,,inf
100,0.2,1.0,23,41,,inf
100,0.2,1.0,23,42,,inf
100,0.2,1.0,23,43,,inf
100,0.2,1.0,23,44,,inf
100,0.2,1.0,23,45,,inf
100,0.2,1.0,23,46,,inf
100,0.2,1.0,23,47,,inf
100,0.2,1.0,23,48,,inf
100,0.2,1.0,23,49,,inf
100,0.2,1.0,23,50,,inf
100,0.2,1.0,23,51,,inf
100,0.2,1.0,23,52,,inf
100,0.2,1.0,23,53,,inf
100,0.2,1.0,23,54,,inf
100,0.2,1.0,23,55,,inf
100,0.2,1.0,23,56,,inf
100,0.2,1.0,23,57,,inf
100,0.2,1.0,23,58,,inf
100,0.2,1.0,23,59,,inf
100,0.2,1.0,23,60,,inf
100,0.2,1.0,23,61,,inf
100,0.2,1.0,23,62,,inf
100,0.2,1.0,23,63,,inf
100,0.2,1.0,23,64,,inf
100,0.2,1.0,23,65,,inf
100,0.2,1.0,23,66,,inf
100,0.2,1.0,23,67,,inf
100,0.2,1.0,23,68,,inf
100,0.2,1.0,23,69,,inf
100,0.2,1.0,23,70,,inf
100,0.2,1.0,23,71,,inf
100,0.2,1.0,23,72,,inf
100,0.2,1.0,23,73,,inf
100,0.2,1.0,23,74,,inf
100,0.2,1.0,23,75,,inf
100,0.2,1.0,23,76,,inf
100,0.2,1.0,23,77,,inf
100,0.2,1.0,23,78,,inf
100,0.2,1.0,23,79,,inf
100,0.2,1.0,23,80,,inf
100,0.2,1.0,23,81,,inf
100,0.2,1.0,23,82,,inf
100,0.2,1.0,23,83,,inf
100,0.2,1.0,23,84,,inf
100,0.2,1.0,23,85,,inf
100,0.2,1.0,23,86,,inf
100,0.2,1.0,23,87,,inf
100,0.2,1.0,23,88,,inf
100,0.2,1.0,23,89,,inf
100,0.2,1.0,23,90,,inf
100,0.2,1.0,23,91,,inf
100,0.2,1.0,23,92,,inf
100,0.2,1.0,23,93,,inf
100,0.2,1.0,23,94,,inf
100,0.2,1.0,23,95,,inf
100,0.2,1.0,23,96,,inf
100,0.2,1.0,23,97,,inf
100,0.2,1.0,23,98,,inf
100,0.2,1.0,23,99,,inf
100,0.2,1.0,24,25,,inf
100,0.2,1.0,24,26,,inf
100,0.2,1.0,24,27,,inf
100,0.2,1.0,24,28,,inf
100,0.2,1.0,24,29,,inf
100,0.2,1.0,24,30,,inf
100,0.2,1.0,24,31,,inf
100,0.2,1.0,24,32,,inf
100,0.2,1.0,24,33,,inf
100,0.2,1.0,24,34,,inf
100,0.2,1.0,24,35,,inf
100,0.2,1.0,24,36,,inf
100,0.2,1.0,24,37,,inf
100,0.2,1.0,24,38,,inf
100,0.2,1.0,24,39,,inf
100,0.2,1.0,24,40,,inf
100,0.2,1.0,24,41,,inf
100,0.2,1.0,24,42,,inf
100,0.2,1.0,24,43,,inf
100,0.2,1.0,24,44,,inf
100,0.2,1.0,24,45,,inf
100,0.2,1.0,24,46,,inf
100,0.2,1.0,24,47,,inf
100,0.2,1.0,24,48,,inf
100,0.2,1.0,24,49,,inf
100,0.2,1.0,24,50,,inf
100,0.2,1.0,24,51,,inf
100,0.2,1.0,24,52,,inf
100,0.2,1.0,24,53,,inf
100,0.2,1.0,24,54,,inf
100,0.2,1.0,24,55,,inf
100,0.2,1.0,24,56,,inf
100,0.2,1.0,24,57,,inf
100,0.2,1.0,24,58,,inf
100,0.2,1.0,24,59,,inf
100,0.2,1.0,24,60,,inf
100,0.2,1.0,24,61,,inf
100,0.2,1.0,24,62,,inf
100,0.2,1.0,24,63,,inf
100,0.2,1.0,24,64,,inf
100,0.2,1.0,24,65,,inf
100,0.2,1.0,24,66,,inf
100,0.2,1.0,24,67,,inf
100,0.2,1.0,24,68,,inf
100,0.2,1.0,24,69,,inf
100,0.2,1.0,24,70,,inf
100,0.2,1.0,24,71,,inf
100,0.2,1.0,24,72,,inf
100,0.2,1.0,24,73,,inf
100,0.2,1.0,24,74,,inf
100,0.2,1.0,24,75,,inf
100,0.2,1.0,24,76,,inf
100,0.2,1.0,24,77,,inf
100,0.2,1.0,24,78,,inf
100,0.2,1.0,24,79,,inf
100,0.2,1.0,24,80,,inf
100,0.2,1.0,24,81,,inf
100,0.2,1.0,24,82,,inf
100,0.2,1.0,24,83,,inf
100,0.2,1.0,24,84,,inf
100,0.2,1.0,24,85,,inf
100,0.2,1.0,24,86,,inf
100,0.2,1.0,24,87,,inf
100,0.2,1.0,24,88,,inf
100,0.2,1.0,24,89,,inf
100,0.2,1.0,24,90,,inf
100,0.2,1.0,24,91,,inf
100,0.2,1.0,24,92,,inf
100,0.2,1.0,24,93,,inf
100,0.2,1.0,24,94,,inf
100,0.2,1.0,24,95,,inf
100,0.2,1.0,24,96,,inf
100,0.2,1.0,24,97,,inf
100,0.2,1.0,24,98,,inf
100,0.2,1.0,24,99,,inf
100,0.2,1.0,25,26,,inf
100,0.2,1.0,25,27,,inf
100,0.2,1.0,25,28,,inf
100,0.2,1.0,25,29,,inf
100,0.2,1.0,25,30,,inf
100,0.2,1.0,25,31,,inf
100,0.2,1.0,25,32,,inf
100,0.2,1.0,25,33,,inf
100,0.2,1.0,25,34,,inf
100,0.2,1.0,25,35,,inf
100,0.2,1.0,25,36,,inf
100,0.2,1.0,25,37,,inf
100,0.2,1.0,25,38,,inf
100,0.2,1.0,25,39,,inf
100,0.2,1.0,25,40,,inf
100,0.2,1.0,25,41,,inf
100,0.2,1.0,25,42,,inf
100,0.2,1.0,25,43,,inf
100,0.2,1.0,25,44,,inf
100,0.2,1.0,25,45,,inf
100,0.2,1.0,25,46,,inf
100,0.2,1.0,25,47,,inf
100,0.2,1.0,25,48,,inf
100,0.2,1.0,25,49,,inf
100,0.2,1.0,25,50,,inf
100,0.2,1.0,25,51,,inf
100,0.2,1.0,25,52,,inf
100,0.2,1.0,25,53,,inf
100,0.2,1.0,25,54,,inf
100,0.2,1.0,25,55,,inf
100,0.2,1.0,25,56,,inf
100,0.2,1.0,25,57,,inf
100,0.2,1.0,25,58,,inf
100,0.2,1.0,25,59,,inf
100,0.2,1.0,25,60,,inf
100,0.2,1.0,25,61,,inf
100,0.2,1.0,25,62,,inf
100,0.2,1.0,25,63,,inf
100,0.2,1.0,25,64,,inf
100,0.2,1.0,25,65,,inf
100,0.2,1.0,25,66,,inf
100,0.2,1.0,25,67,,inf
100,0.2,1.0,25,68,,inf
100,0.2,1.0,25,69,,inf
100,0.2,1.0,25,70,,inf
100,0.2,1.0,25,71,,inf
100,0.2,1.0,25,72,,inf
100,0.2,1.0,25,73,,inf
100,0.2,1.0,25,74,,inf
100,0.2,1.0,25,75,,inf
100,0.2,1.0,25,76,,inf
100,0.2,1.0,25,77,,inf
100,0.2,1.0,25,78,,inf
100,0.2,1.0,25,79,,inf
100,0.2,1.0,25,80,,inf
100,0.2,1.0,25,81,,inf
100,0.2,1.0,25,82,,inf
100,0.2,1.0,25,83,,inf
100,0.2,1.0,25,84,,inf
100,0.2,1.0,25,85,,inf
100,0.2,1.0,25,86,,inf
100,0.2,1.0,25,87,,inf
100,0.2,1.0,25,88,,inf
100,0.2,1.0,25,89,,inf
100,0.2,1.0,25,90,,inf
100,0.2,1.0,25,91,,inf
100,0.2,1.0,25,92,,inf
100,0.2,1.0,25,93,,inf
100,0.2,1.0,25,94,,inf
100,0.2,1.0,25,95,,inf
100,0.2,1.0,25,96,,inf
100,0.2,1.0,25,97,,inf
100,0.2,1.0,25,98,,inf
100,0.2,1.0,25,99,,inf
100,0.2,1.0,26,27,,inf
100,0.2,1.0,26,28,,inf
100,0.2,1.0,26,29,,inf
100,0.2,1.0,26,30,,inf
100,0.2,1.0,26,31,,inf
100,0.2,1.0,26,32,,inf
100,0.2,1.0,26,33,,inf
100,0.2,1.0,26,34,,inf
100,0.2,1.0,26,35,,inf
100,0.2,1.0,26,36,,inf
100,0.2,1.0,26,37,,inf
100,0.2,1.0,26,38,,inf
100,0.2,1.0,26,39,,inf
100,0.2,1.0,26,40,,inf
100,0.2,1.0,26,41,,inf
100,0.2,1.0,26,42,,inf
100,0.2,1.0,26,43,,inf
100,0.2,1.0,26,44,,inf
100,0.2,1.0,26,45,,inf
100,0.2,1.0,26,46,,inf
100,0.2,1.0,26,47,,inf
100,0.2,1.0,26,48,,inf
100,0.2,1.0,26,49,,inf
100,0.2,1.0,26,50,,inf
100,0.2,1.0,26,51,,inf
100,0.2,1.0,26,52,,inf
100,0.2,1.0,26,53,,inf
100,0.2,1.0,26,54,,inf
100,0.2,1.0,26,55,,inf
100,0.2,1.0,26,56,,inf
100,0.2,1.0,26,57,,inf
100,0.2,1.0,26,58,,inf
100,0.2,1.0,26,59,,inf
100,0.2,1.0,26,60,,inf
100,0.2,1.0,26,61,,inf
100,0.2,1.0,26,62,,inf
100,0.2,1.0,26,63,,inf
100,0.2,1.0,26,64,,inf
100,0.2,1.0,26,65,,inf
100,0.2,1.0,26,66,,inf
100,0.2,1.0,26,67,,inf
100,0.2,1.0,26,68,,inf
100,0.2,1.0,26,69,,inf
100,0.2,1.0,26,70,,inf
100,0.2,1.0,26,71,,inf
100,0.2,1.0,26,72,,inf
100,0.2,1.0,26,73,,inf
100,0.2,1.0,26,74,,inf
100,0.2,1.0,26,75,,inf
100,0.2,1.0,26,76,,inf
100,0.2,1.0,26,77,,inf
100,0.2,1.0,26,78,,inf
100,0.2,1.0,26,79,,inf
100,0.2,1.0,26,80,,inf
100,0.2,1.0,26,81,,inf
100,0.2,1.0,26,82,,inf
100,0.2,1.0,26,83,,inf
100,0.2,1.0,26,84,,inf
100,0.2,1.0,26,85,,inf
100,0.2,1.0,26,86,,inf
100,0.2,1.0,26,87,,inf
100,0.2,1.0,26,88,,inf
100,0.2,1.0,26,89,,inf
100,0.2,1.0,26,90,,inf
100,0.2,1.0,26,91,,inf
100,0.2,1.0,26,92,,inf
100,0.2,1.0,26,93,,inf
100,0.2,1.0,26,94,,inf
100,0.2,1.0,26,95,,inf
100,0.2,1.0,26,96,,inf
100,0.2,1.0,26,97,,inf
100,0.2,1.0,26,98,,inf
100,0.2,1.0,26,99,,inf
100,0.2,1.0,27,28,,inf
100,0.2,1.0,27,29,,inf
100,0.2,1.0,27,30,,inf
100,0.2,1.0,27,31,,inf
100,0.2,1.0,27,32,,inf
100,0.2,1.0,27,33,,inf
100,0.2,1.0,27,34,,inf
100,0.2,1.0,27,35,,inf
100,0.2,1.0,27,36,,inf
100,0.2,1.0,27,37,,inf
100,0.2,1.0,27,38,,inf
100,0.2,1.0,27,39,,inf
100,0.2,1.0,27,40,,inf
100,0.2,1.0,27,41,,inf
100,0.2,1.0,27,42,,inf
100,0.2,1.0,27,43,,inf
100,0.2,1.0,27,44,,inf
100,0.2,1.0,27,45,,inf
100,0.2,1.0,27,46,,inf
100,0.2,1.0,27,47,,inf
100,0.2,1.0,27,48,,inf
100,0.2,1.0,27,49,,inf
